timestamp,ch1_ecg_V
0.001895,0.00007410
0.002895,0.00008610
0.003895,0.00013090
0.004895,0.00005560
0.005895,0.00004850
0.006895,0.00008288
0.007895,0.00008068
0.008895,0.00007351
0.009895,0.00008477
0.010895,0.00008170
0.011895,0.00007871
0.012895,0.00005615
0.013895,0.00008987
0.014895,0.00006540
0.015895,0.00010902
0.016895,0.00008901
0.017895,0.00005776
0.018895,0.00010238
0.019895,0.00006540
0.020895,0.00005574
0.021895,0.00005258
0.022895,0.00003948
0.023895,0.00005148
0.024895,0.00009849
0.025895,0.00009024
0.026895,0.00004648
0.027895,0.00004582
0.028895,0.00007783
0.029895,0.00010760
0.030895,0.00009027
0.031895,0.00010736
0.032895,0.00007677
0.033895,0.00005142
0.034895,0.00012414
0.035895,0.00004349
0.036895,0.00005763
-0.032899,0.00009960
-0.031899,0.00004747
-0.030899,0.00003778
-0.029899,0.00006973
-0.028899,0.00010502
-0.027899,0.00004762
-0.026899,0.00004322
-0.025899,0.00004564
-0.024899,0.00008075
-0.023899,0.00006576
-0.022899,0.00006010
-0.021899,0.00009788
-0.020899,0.00003838
-0.019899,0.00002653
-0.018899,0.00006231
-0.017899,0.00001738
-0.016899,0.00000701
-0.015899,0.00008856
-0.014899,0.00009967
-0.013899,0.00005084
-0.012899,0.00007183
-0.011899,0.00004039
-0.010899,0.00005500
-0.009899,0.00002442
-0.008899,-0.00000009
-0.007899,0.00002607
-0.006899,-0.00001210
-0.005899,0.00007817
-0.004899,0.00003448
-0.003899,0.00001995
-0.002899,0.00005487
-0.001899,0.00004852
-0.000899,0.00006185
0.000101,0.00002991
0.001101,0.00002202
0.002101,0.00002221
0.003101,0.00005043
0.004101,-0.00001320
0.005101,0.00003533
0.006101,-0.00004584
0.007101,-0.00000646
0.008101,-0.00002648
0.009101,0.00002669
0.010101,-0.00001944
0.011101,-0.00003033
0.012101,0.00000791
0.013101,0.00005282
0.014101,0.00002698
0.015101,0.00002484
0.016101,0.00001523
0.017101,-0.00001701
0.018101,0.00002046
0.019101,0.00001945
0.020101,0.00003501
0.021101,-0.00001044
0.022101,0.00002526
0.023101,-0.00004510
0.024101,-0.00000404
0.025101,0.00000860
0.026101,0.00000619
0.027101,0.00007001
0.028101,0.00001434
0.029101,0.00002292
0.030101,-0.00000813
0.031101,-0.00000586
0.032101,0.00003250
0.033101,-0.00000668
0.034101,0.00003338
0.035101,0.00002182
0.036101,-0.00006031
0.037101,0.00002704
0.038101,0.00003295
0.039101,-0.00000453
0.040101,-0.00000462
0.041101,0.00000456
0.042101,-0.00002000
0.043101,0.00002680
0.044101,0.00000635
0.045101,-0.00000257
0.046101,0.00000790
0.047101,0.00004857
0.048101,-0.00002792
0.049101,-0.00004393
0.050101,-0.00002105
0.051101,0.00000726
0.052101,-0.00000032
0.053101,-0.00001839
0.054101,0.00001492
0.055101,-0.00002385
0.056101,-0.00001088
0.057101,0.00000871
0.058101,-0.00000686
0.059101,-0.00006225
0.060101,-0.00003359
0.061101,0.00001531
0.062101,0.00001945
0.063101,-0.00000697
0.064101,-0.00001691
0.065101,0.00001614
0.066101,0.00002359
0.000036,-0.00001857
0.001036,0.00000411
0.002036,0.00000969
0.003036,-0.00003030
0.004036,0.00006816
0.005036,0.00002662
0.006036,0.00004857
0.007036,-0.00004244
0.008036,0.00000038
0.009036,0.00005685
0.010036,0.00000252
0.011036,-0.00002554
0.012036,0.00001502
0.013036,0.00001947
0.014036,-0.00003508
0.015036,0.00003724
0.016036,0.00001707
0.017036,-0.00005899
0.018036,0.00000794
0.019036,0.00004237
0.020036,0.00006031
0.021036,-0.00003574
0.022036,0.00000426
0.023036,-0.00000946
0.024036,-0.00000029
0.025036,-0.00000728
0.026036,-0.00003332
0.027036,-0.00007468
0.028036,0.00000354
0.029036,0.00002729
0.030036,-0.00001353
0.031036,0.00003653
0.032036,0.00001925
0.033036,-0.00008151
0.034036,0.00003745
0.035036,0.00001923
0.036036,0.00000544
0.037036,-0.00005200
0.038036,-0.00002070
0.039036,0.00001013
0.040036,0.00000613
0.041036,0.00000306
0.042036,0.00003046
0.043036,0.00001256
0.044036,-0.00009638
0.045036,-0.00002669
0.046036,0.00005799
0.047036,-0.00003946
0.048036,-0.00000531
0.049036,0.00001936
0.050036,0.00004910
0.051036,0.00002144
0.052036,0.00001205
0.053036,-0.00004541
0.054036,0.00001860
0.055036,0.00004203
0.056036,0.00001597
0.057036,-0.00001389
0.058036,-0.00002355
0.059036,-0.00005101
0.060036,-0.00000560
0.061036,-0.00007916
0.062036,0.00000720
0.063036,0.00000650
0.064036,0.00000606
0.065036,-0.00001841
0.066036,-0.00000037
0.067036,0.00001113
0.068036,-0.00007015
0.069036,0.00007426
0.070036,-0.00000086
0.071036,0.00001357
0.072036,-0.00006779
0.073036,0.00000117
0.074036,-0.00001341
0.075036,0.00000005
0.076036,0.00001048
0.077036,0.00001740
0.078036,0.00006162
0.079036,0.00003933
0.080036,0.00006416
0.081036,0.00008551
0.082036,0.00011504
0.083036,0.00009095
0.084036,0.00015441
0.085036,0.00024666
0.086036,0.00026965
0.087036,0.00032573
0.088036,0.00041394
0.089036,0.00048560
0.090036,0.00056252
0.091036,0.00065918
0.092036,0.00070172
0.093036,0.00083172
0.094036,0.00084684
0.095036,0.00101782
0.096036,0.00107756
0.097036,0.00106825
0.098036,0.00104559
0.099036,0.00120089
0.034075,0.00116404
0.035075,0.00118669
0.036075,0.00112276
0.037075,0.00106074
0.038075,0.00104048
0.039075,0.00096646
0.040075,0.00090216
0.041075,0.00074506
0.042075,0.00059137
0.043075,0.00056915
0.044075,0.00041824
0.045075,0.00033518
0.046075,0.00026243
0.047075,0.00019703
0.048075,0.00006888
0.049075,0.00003489
0.050075,-0.00004730
0.051075,-0.00006497
0.052075,-0.00015964
0.053075,-0.00017352
0.054075,-0.00020724
0.055075,-0.00019345
0.056075,-0.00022378
0.057075,-0.00027549
0.058075,-0.00026107
0.059075,-0.00019773
0.060075,-0.00026512
0.061075,-0.00025586
0.062075,-0.00028236
0.063075,-0.00027590
0.064075,-0.00017430
0.065075,-0.00021958
0.066075,-0.00022753
0.067075,-0.00020465
0.068075,-0.00022528
0.069075,-0.00014855
0.070075,-0.00017402
0.071075,-0.00012974
0.072075,-0.00012895
0.073075,-0.00008593
0.074075,-0.00009944
0.075075,-0.00006156
0.076075,-0.00004519
0.077075,-0.00005186
0.078075,-0.00000634
0.079075,-0.00004515
0.080075,-0.00004007
0.081075,0.00000787
0.082075,-0.00001530
0.083075,0.00005178
0.084075,0.00001354
0.085075,0.00004777
0.086075,-0.00000203
0.087075,0.00004070
0.088075,0.00003993
0.089075,0.00006534
0.090075,0.00004601
0.091075,0.00007042
0.092075,0.00006121
0.093075,0.00001654
0.094075,0.00003386
0.095075,0.00002657
0.096075,0.00002436
0.097075,0.00006638
0.098075,0.00001270
0.099075,0.00004846
0.100075,0.00008805
0.101075,0.00009006
0.102075,0.00008953
0.103075,0.00009034
0.104075,0.00007233
0.105075,0.00005422
0.106075,-0.00000084
0.107075,0.00004503
0.108075,0.00009165
0.109075,0.00010493
0.110075,0.00007879
0.111075,0.00012937
0.112075,0.00009637
0.113075,0.00012141
0.114075,0.00006335
0.115075,0.00004907
0.116075,0.00006810
0.117075,0.00012352
0.118075,0.00017537
0.119075,0.00010795
0.120075,0.00008485
0.121075,0.00007582
0.122075,0.00013641
0.123075,0.00008134
0.124075,0.00012145
0.125075,0.00016157
0.126075,0.00010536
0.127075,0.00021274
0.128075,0.00015985
0.129075,0.00011447
0.130075,0.00011428
0.131075,0.00014683
0.132075,0.00014686
0.133075,0.00011004
0.069404,0.00020034
0.070404,0.00020159
0.071404,0.00016099
0.072404,0.00013407
0.073404,0.00021351
0.074404,0.00021855
0.075404,0.00021469
0.076404,0.00016083
0.077404,0.00013785
0.078404,0.00020738
0.079404,0.00021598
0.080404,0.00021683
0.081404,0.00016541
0.082404,0.00017214
0.083404,0.00021550
0.084404,0.00019439
0.085404,0.00019440
0.086404,0.00017949
0.087404,0.00024301
0.088404,0.00020910
0.089404,0.00014274
0.090404,0.00013844
0.091404,0.00020398
0.092404,0.00021549
0.093404,0.00017824
0.094404,0.00022661
0.095404,0.00020947
0.096404,0.00016497
0.097404,0.00019775
0.098404,0.00023362
0.099404,0.00020624
0.100404,0.00019180
0.101404,0.00017741
0.102404,0.00023988
0.103404,0.00019519
0.104404,0.00015722
0.105404,0.00021784
0.106404,0.00021887
0.107404,0.00022553
0.108404,0.00019641
0.109404,0.00020495
0.110404,0.00019356
0.111404,0.00020394
0.112404,0.00017735
0.113404,0.00024635
0.114404,0.00013340
0.115404,0.00024028
0.116404,0.00025534
0.117404,0.00023671
0.118404,0.00022658
0.119404,0.00016639
0.120404,0.00022634
0.121404,0.00023839
0.122404,0.00015093
0.123404,0.00020868
0.124404,0.00025145
0.125404,0.00013996
0.126404,0.00019160
0.127404,0.00018974
0.128404,0.00014846
0.129404,0.00023168
0.130404,0.00017607
0.131404,0.00018294
0.132404,0.00011886
0.133404,0.00018362
0.134404,0.00018939
0.135404,0.00017675
0.136404,0.00016332
0.137404,0.00013309
0.138404,0.00015320
0.139404,0.00018889
0.140404,0.00009176
0.141404,0.00011805
0.142404,0.00011127
0.143404,0.00014277
0.144404,0.00004618
0.145404,0.00008843
0.146404,0.00011354
0.147404,0.00008899
0.148404,0.00008164
0.149404,0.00010203
0.150404,0.00011884
0.151404,0.00012491
0.152404,0.00006112
0.153404,0.00006414
0.154404,0.00014204
0.155404,0.00010528
0.156404,0.00010249
0.157404,0.00005879
0.158404,0.00005151
0.159404,0.00005612
0.160404,0.00004416
0.161404,0.00006046
0.162404,0.00006575
0.163404,0.00006800
0.164404,0.00006275
0.165404,0.00005462
0.166404,0.00011913
0.167404,0.00004465
0.168404,0.00006698
0.106917,0.00006038
0.107917,0.00007172
0.108917,0.00005662
0.109917,0.00006987
0.110917,0.00000165
0.111917,0.00005255
0.112917,0.00002970
0.113917,0.00007233
0.114917,0.00001426
0.115917,0.00001559
0.116917,0.00005307
0.117917,0.00002096
0.118917,0.00008325
0.119917,0.00000413
0.120917,0.00001490
0.121917,0.00002078
0.122917,-0.00000460
0.123917,0.00000284
0.124917,-0.00000667
0.125917,0.00001141
0.126917,0.00002281
0.127917,-0.00002434
0.128917,-0.00003435
0.129917,-0.00002277
0.130917,0.00004344
0.131917,0.00008341
0.132917,0.00000138
0.133917,0.00000516
0.134917,0.00005281
0.135917,-0.00000507
0.136917,0.00002850
0.137917,0.00000519
0.138917,0.00000947
0.139917,0.00003661
0.140917,0.00001345
0.141917,0.00003431
0.142917,0.00006219
0.143917,-0.00003118
0.144917,-0.00000701
0.145917,0.00000214
0.146917,0.00004690
0.147917,0.00000285
0.148917,-0.00001479
0.149917,0.00002474
0.150917,-0.00000154
0.151917,0.00003708
0.152917,0.00003090
0.153917,0.00000254
0.154917,0.00002280
0.155917,0.00003291
0.156917,0.00005181
0.157917,0.00001767
0.158917,-0.00002097
0.159917,0.00001635
0.160917,-0.00000072
0.161917,0.00002501
0.162917,0.00002420
0.163917,0.00001963
0.164917,-0.00000631
0.165917,-0.00003064
0.166917,0.00000902
0.167917,0.00004106
0.168917,-0.00010013
0.169917,-0.00001159
0.170917,0.00003017
0.171917,-0.00003977
0.172917,-0.00003061
0.173917,-0.00002944
0.174917,0.00001434
0.175917,-0.00000727
0.176917,0.00002864
0.177917,0.00002884
0.178917,0.00000352
0.179917,0.00004785
0.180917,0.00001774
0.181917,-0.00002564
0.182917,-0.00001217
0.183917,0.00001619
0.184917,-0.00000059
0.185917,0.00007610
0.186917,0.00000676
0.187917,-0.00006260
0.188917,0.00000966
0.189917,0.00000975
0.190917,0.00001060
0.191917,0.00003338
0.192917,0.00002076
0.193917,0.00001405
0.194917,-0.00001228
0.195917,-0.00002942
0.196917,-0.00003070
0.197917,0.00002324
0.198917,-0.00001321
0.199917,-0.00002252
0.200917,0.00000074
0.201917,-0.00002580
0.202917,-0.00003783
0.203917,0.00000053
0.204917,0.00003891
0.205917,0.00002533
0.138679,0.00002133
0.139679,0.00008363
0.140679,-0.00000549
0.141679,0.00002878
0.142679,0.00003295
0.143679,0.00000925
0.144679,-0.00002100
0.145679,0.00000486
0.146679,-0.00001381
0.147679,0.00000801
0.148679,-0.00001667
0.149679,-0.00000812
0.150679,0.00001410
0.151679,0.00000522
0.152679,0.00000458
0.153679,0.00002209
0.154679,0.00001082
0.155679,0.00000323
0.156679,0.00002857
0.157679,0.00004744
0.158679,-0.00002652
0.159679,0.00000136
0.160679,0.00000575
0.161679,0.00004565
0.162679,0.00006171
0.163679,0.00000696
0.164679,-0.00000615
0.165679,-0.00004190
0.166679,-0.00001925
0.167679,0.00000898
0.168679,0.00000425
0.169679,0.00006194
0.170679,0.00002697
0.171679,-0.00001667
0.172679,0.00000090
0.173679,0.00003644
0.174679,-0.00002116
0.175679,0.00001505
0.176679,0.00000931
0.177679,0.00001580
0.178679,0.00002090
0.179679,0.00001070
0.180679,0.00003571
0.181679,-0.00004179
0.182679,-0.00004427
0.183679,-0.00003931
0.184679,0.00003542
0.185679,0.00003533
0.186679,0.00000162
0.187679,-0.00001245
0.188679,0.00000555
0.189679,-0.00001557
0.190679,-0.00003659
0.191679,-0.00000882
0.192679,-0.00000316
0.193679,0.00002253
0.194679,-0.00001030
0.195679,0.00002444
0.196679,0.00003315
0.197679,-0.00000957
0.198679,0.00004873
0.199679,-0.00001834
0.200679,-0.00002322
0.201679,0.00002098
0.202679,-0.00003172
0.203679,0.00001423
0.204679,-0.00002330
0.205679,-0.00005132
0.206679,-0.00008774
0.207679,-0.00002422
0.208679,-0.00001957
0.209679,-0.00002356
0.210679,-0.00000052
0.211679,0.00005285
0.212679,-0.00004640
0.213679,-0.00002122
0.214679,-0.00000569
0.215679,0.00001599
0.216679,0.00001018
0.217679,-0.00000196
0.218679,0.00000415
0.219679,0.00002646
0.220679,-0.00006007
0.221679,-0.00001929
0.222679,-0.00004553
0.223679,0.00003289
0.224679,-0.00004247
0.225679,-0.00004451
0.226679,0.00002006
0.227679,-0.00000035
0.228679,0.00000243
0.229679,0.00005476
0.230679,0.00002909
0.231679,0.00002706
0.232679,0.00002213
0.233679,-0.00002489
0.234679,-0.00002956
0.235679,-0.00001962
0.236679,0.00002348
0.237679,-0.00004287
0.170524,-0.00001633
0.171524,-0.00000255
0.172524,-0.00004190
0.173524,0.00001025
0.174524,0.00005227
0.175524,0.00001829
0.176524,0.00002369
0.177524,0.00004290
0.178524,0.00000509
0.179524,-0.00003388
0.180524,-0.00000468
0.181524,0.00001986
0.182524,-0.00000240
0.183524,-0.00001583
0.184524,0.00002594
0.185524,0.00000012
0.186524,0.00000415
0.187524,-0.00005022
0.188524,0.00000284
0.189524,0.00000990
0.190524,-0.00001160
0.191524,0.00002248
0.192524,0.00003838
0.193524,-0.00000504
0.194524,-0.00000342
0.195524,0.00000406
0.196524,-0.00003486
0.197524,-0.00002495
0.198524,-0.00000214
0.199524,-0.00001724
0.200524,-0.00000155
0.201524,0.00004465
0.202524,-0.00002343
0.203524,0.00003935
0.204524,0.00005517
0.205524,-0.00000605
0.206524,-0.00003152
0.207524,-0.00004515
0.208524,0.00001456
0.209524,0.00004171
0.210524,0.00000120
0.211524,-0.00003319
0.212524,-0.00005625
0.213524,0.00006929
0.214524,0.00004568
0.215524,-0.00001325
0.216524,0.00001147
0.217524,-0.00002691
0.218524,0.00006225
0.219524,0.00002919
0.220524,0.00001004
0.221524,0.00000251
0.222524,-0.00004972
0.223524,-0.00001281
0.224524,-0.00001980
0.225524,0.00002708
0.226524,-0.00000510
0.227524,-0.00000154
0.228524,0.00003403
0.229524,-0.00001057
0.230524,-0.00000776
0.231524,0.00000138
0.232524,0.00002204
0.233524,0.00002170
0.234524,-0.00005035
0.235524,-0.00002346
0.236524,0.00001332
0.237524,0.00001726
0.238524,0.00000081
0.239524,-0.00000653
0.240524,-0.00006877
0.241524,0.00003582
0.242524,-0.00001487
0.243524,-0.00004784
0.244524,-0.00002356
0.245524,0.00001571
0.246524,-0.00000867
0.247524,-0.00002286
0.248524,-0.00003883
0.249524,-0.00000134
0.250524,-0.00002292
0.251524,-0.00001550
0.252524,-0.00002069
0.253524,0.00001102
0.254524,0.00003477
0.255524,-0.00003408
0.256524,-0.00001644
0.257524,-0.00000872
0.258524,-0.00002445
0.259524,0.00000717
0.260524,-0.00004934
0.261524,-0.00002095
0.262524,-0.00001127
0.263524,-0.00000413
0.264524,0.00000564
0.265524,0.00001045
0.266524,0.00000946
0.267524,0.00004243
0.268524,0.00000333
0.269524,-0.00000568
0.217168,-0.00000810
0.218168,-0.00002266
0.219168,0.00000624
0.220168,0.00001910
0.221168,0.00006068
0.222168,-0.00000674
0.223168,0.00006383
0.224168,-0.00004936
0.225168,-0.00005981
0.226168,-0.00004706
0.227168,-0.00001880
0.228168,0.00006863
0.229168,-0.00001775
0.230168,0.00001270
0.231168,-0.00002121
0.232168,-0.00002807
0.233168,0.00003462
0.234168,0.00001649
0.235168,0.00000466
0.236168,0.00003018
0.237168,0.00000878
0.238168,0.00000465
0.239168,-0.00001359
0.240168,-0.00002316
0.241168,-0.00006358
0.242168,0.00001403
0.243168,0.00002205
0.244168,0.00002343
0.245168,-0.00005021
0.246168,0.00001451
0.247168,0.00003328
0.248168,0.00001741
0.249168,0.00002772
0.250168,-0.00001391
0.251168,0.00005131
0.252168,0.00003494
0.253168,0.00005817
0.254168,0.00003661
0.255168,-0.00005102
0.256168,-0.00003283
0.257168,0.00002578
0.258168,-0.00002616
0.259168,0.00002843
0.260168,-0.00002877
0.261168,0.00000171
0.262168,-0.00003160
0.263168,-0.00000850
0.264168,0.00003426
0.265168,-0.00001407
0.266168,0.00003767
0.267168,-0.00000557
0.268168,0.00000068
0.269168,0.00003207
0.270168,0.00000558
0.271168,-0.00000830
0.272168,-0.00000030
0.273168,0.00002469
0.274168,0.00001286
0.275168,0.00002717
0.276168,0.00007239
0.277168,-0.00000254
0.278168,0.00000564
0.279168,-0.00000903
0.280168,0.00003444
0.281168,0.00003653
0.282168,0.00002110
0.283168,-0.00002655
0.284168,0.00006323
0.285168,0.00002656
0.286168,-0.00004309
0.287168,0.00004906
0.288168,0.00007040
0.289168,0.00006418
0.290168,0.00004294
0.291168,0.00006471
0.292168,0.00002438
0.293168,0.00004150
0.294168,0.00007762
0.295168,0.00006432
0.296168,-0.00001085
0.297168,0.00000669
0.298168,0.00007640
0.299168,0.00003183
0.300168,0.00009249
0.301168,0.00003826
0.302168,0.00003242
0.303168,0.00002984
0.304168,-0.00000212
0.305168,-0.00001896
0.306168,0.00001204
0.307168,0.00007992
0.308168,0.00004108
0.309168,0.00008153
0.310168,0.00007053
0.311168,0.00008475
0.312168,0.00007652
0.313168,0.00003187
0.314168,0.00009105
0.315168,0.00003206
0.316168,0.00005659
0.256753,0.00005049
0.257753,0.00008241
0.258753,0.00004115
0.259753,0.00007753
0.260753,0.00007580
0.261753,0.00010928
0.262753,0.00003304
0.263753,0.00010370
0.264753,0.00005488
0.265753,0.00004275
0.266753,0.00005464
0.267753,0.00008478
0.268753,0.00003501
0.269753,0.00011490
0.270753,0.00009102
0.271753,0.00007677
0.272753,0.00005695
0.273753,0.00010682
0.274753,0.00008610
0.275753,0.00009845
0.276753,0.00010378
0.277753,0.00008265
0.278753,0.00011074
0.279753,0.00008709
0.280753,-0.00000307
0.281753,0.00009461
0.282753,0.00005759
0.283753,0.00005498
0.284753,0.00005367
0.285753,0.00012015
0.286753,-0.00001153
0.287753,0.00007836
0.288753,0.00008917
0.289753,0.00004808
0.290753,0.00002078
0.291753,0.00010482
0.292753,0.00007606
0.293753,0.00011797
0.294753,0.00008521
0.295753,0.00007646
0.296753,0.00000770
0.297753,0.00004633
0.298753,0.00007369
0.299753,0.00000933
0.300753,0.00007558
0.301753,-0.00000378
0.302753,0.00005997
0.303753,0.00004151
0.304753,0.00005392
0.305753,0.00000953
0.306753,0.00005641
0.307753,0.00003465
0.308753,-0.00000324
0.309753,0.00004595
0.310753,-0.00000341
0.311753,0.00000504
0.312753,0.00002296
0.313753,0.00001709
0.314753,0.00001293
0.315753,0.00006478
0.316753,0.00003883
0.317753,0.00001132
0.318753,0.00003651
0.319753,-0.00001351
0.320753,0.00001265
0.321753,-0.00001920
0.322753,0.00001558
0.323753,0.00002279
0.324753,0.00002341
0.325753,-0.00002188
0.326753,0.00004920
0.327753,0.00003901
0.328753,0.00002602
0.329753,0.00007834
0.330753,0.00002776
0.331753,0.00001782
0.332753,0.00002300
0.333753,0.00004331
0.334753,-0.00004747
0.335753,-0.00000935
0.336753,-0.00000643
0.337753,-0.00001776
0.338753,0.00005889
0.339753,-0.00000755
0.340753,0.00000539
0.341753,-0.00000632
0.342753,-0.00001495
0.343753,0.00000803
0.344753,0.00001501
0.345753,0.00002519
0.346753,0.00002248
0.347753,-0.00007830
0.348753,0.00000190
0.349753,0.00005473
0.350753,0.00003244
0.351753,0.00003260
0.352753,0.00004160
0.353753,0.00001100
0.354753,-0.00000944
0.355753,0.00001345
0.288759,-0.00000260
0.289759,-0.00000630
0.290759,-0.00001557
0.291759,-0.00003238
0.292759,0.00005847
0.293759,0.00003044
0.294759,0.00007639
0.295759,-0.00000779
0.296759,0.00005374
0.297759,0.00000572
0.298759,-0.00006007
0.299759,-0.00005259
0.300759,0.00002340
0.301759,0.00000611
0.302759,0.00000942
0.303759,0.00002643
0.304759,-0.00000399
0.305759,0.00000632
0.306759,-0.00005198
0.307759,-0.00003239
0.308759,-0.00001326
0.309759,-0.00007165
0.310759,0.00000722
0.311759,0.00000846
0.312759,0.00000742
0.313759,-0.00000067
0.314759,-0.00001555
0.315759,-0.00007551
0.316759,-0.00000643
0.317759,0.00000261
0.318759,0.00000659
0.319759,0.00005898
0.320759,-0.00000597
0.321759,0.00000418
0.322759,-0.00003371
0.323759,-0.00004627
0.324759,0.00000146
0.325759,-0.00002828
0.326759,-0.00004638
0.327759,0.00000379
0.328759,0.00002732
0.329759,-0.00001522
0.330759,-0.00000574
0.331759,-0.00001966
0.332759,0.00002327
0.333759,-0.00001613
0.334759,0.00000192
0.335759,0.00002437
0.336759,-0.00002023
0.337759,-0.00001939
0.338759,-0.00001785
0.339759,0.00003535
0.340759,0.00001766
0.341759,0.00002516
0.342759,-0.00005392
0.343759,0.00001429
0.344759,0.00002912
0.345759,0.00001408
0.346759,0.00000297
0.347759,0.00002190
0.348759,0.00000012
0.349759,0.00002862
0.350759,-0.00002604
0.351759,-0.00006083
0.352759,-0.00002180
0.353759,-0.00003800
0.354759,-0.00000594
0.355759,0.00006942
0.356759,0.00005344
0.357759,0.00000290
0.358759,0.00001379
0.359759,-0.00001228
0.360759,-0.00002322
0.361759,-0.00003812
0.362759,-0.00000522
0.363759,-0.00001843
0.364759,-0.00003979
0.365759,-0.00005086
0.366759,-0.00000065
0.367759,0.00003069
0.368759,-0.00005932
0.369759,0.00001303
0.370759,-0.00000665
0.371759,0.00005269
0.372759,-0.00003339
0.373759,-0.00001176
0.374759,-0.00006580
0.375759,0.00000449
0.376759,-0.00000993
0.377759,0.00001418
0.378759,-0.00002044
0.379759,0.00003749
0.380759,-0.00000497
0.381759,0.00003336
0.382759,0.00003694
0.383759,-0.00001244
0.384759,0.00000980
0.385759,0.00003529
0.386759,0.00002867
0.387759,0.00003784
0.320797,-0.00000030
0.321797,0.00004850
0.322797,-0.00004320
0.323797,0.00001097
0.324797,0.00002626
0.325797,0.00004922
0.326797,-0.00000065
0.327797,-0.00001897
0.328797,0.00003544
0.329797,-0.00001102
0.330797,0.00000707
0.331797,0.00000247
0.332797,0.00001779
0.333797,-0.00000640
0.334797,0.00010460
0.335797,0.00005878
