timestamp,ch1_ecg_V
-0.042948,0.00003261
-0.041948,0.00009131
-0.040948,0.00020424
-0.039948,0.00016284
-0.038948,0.00016468
-0.037948,0.00029239
-0.036948,0.00032634
-0.035948,0.00045339
-0.034948,0.00053424
-0.033948,0.00063608
-0.032948,0.00065566
-0.031948,0.00077501
-0.030948,0.00087267
-0.029948,0.00095618
-0.028948,0.00108351
-0.027948,0.00109837
-0.026948,0.00115652
-0.025948,0.00118518
-0.024948,0.00118625
-0.023948,0.00119810
-0.022948,0.00116515
-0.021948,0.00107945
-0.020948,0.00104399
-0.019948,0.00091973
-0.018948,0.00091788
-0.017948,0.00081473
-0.016948,0.00067761
-0.015948,0.00062936
-0.014948,0.00050659
-0.013948,0.00035346
-0.012948,0.00028845
-0.011948,0.00019338
-0.010948,0.00013244
-0.009948,0.00007722
-0.008948,0.00000440
-0.007948,-0.00007762
-0.006948,-0.00015328
-0.005948,-0.00015671
-0.004948,-0.00016120
-0.003948,-0.00023871
-0.002948,-0.00024541
-0.001948,-0.00025464
-0.000948,-0.00031796
0.000052,-0.00032373
0.001052,-0.00022326
0.002052,-0.00029100
0.003052,-0.00020724
0.004052,-0.00025226
0.005052,-0.00021598
0.006052,-0.00022313
0.007052,-0.00019831
0.008052,-0.00020729
0.009052,-0.00017970
0.010052,-0.00017472
0.011052,-0.00015397
0.012052,-0.00012383
0.013052,-0.00013127
0.014052,-0.00013857
0.015052,-0.00007913
0.016052,-0.00007475
0.017052,-0.00006511
0.018052,-0.00011080
0.019052,-0.00004055
0.020052,-0.00003054
0.021052,-0.00003377
0.022052,-0.00005910
0.023052,-0.00000260
0.024052,0.00001080
0.025052,-0.00003675
0.026052,0.00003962
0.027052,0.00004336
0.028052,0.00000254
0.029052,0.00005405
0.030052,0.00000508
0.031052,0.00007059
0.032052,0.00008737
0.033052,0.00001849
0.034052,0.00002113
0.035052,0.00004411
0.036052,0.00004801
0.037052,0.00000756
0.038052,0.00002251
0.039052,0.00009856
0.040052,0.00006113
0.041052,0.00006395
-0.033360,0.00005789
-0.032360,0.00004381
-0.031360,0.00007401
-0.030360,0.00004999
-0.029360,0.00004538
-0.028360,0.00002353
-0.027360,0.00004439
-0.026360,0.00006296
-0.025360,0.00010705
-0.024360,0.00012471
-0.023360,0.00006866
-0.022360,0.00008411
-0.021360,0.00006359
-0.020360,0.00009283
-0.019360,0.00015573
-0.018360,0.00013426
-0.017360,0.00010497
-0.016360,0.00012274
-0.015360,0.00012764
-0.014360,0.00014950
-0.013360,0.00015267
-0.012360,0.00008198
-0.011360,0.00009182
-0.010360,0.00016601
-0.009360,0.00011056
-0.008360,0.00014687
-0.007360,0.00012058
-0.006360,0.00017542
-0.005360,0.00014909
-0.004360,0.00018481
-0.003360,0.00021204
-0.002360,0.00012920
-0.001360,0.00014151
-0.000360,0.00020921
0.000640,0.00015674
0.001640,0.00018760
0.002640,0.00014760
0.003640,0.00015565
0.004640,0.00017367
0.005640,0.00015329
0.006640,0.00015271
0.007640,0.00015060
0.008640,0.00016574
0.009640,0.00017505
0.010640,0.00020791
0.011640,0.00018833
0.012640,0.00020959
0.013640,0.00019350
0.014640,0.00018875
0.015640,0.00021044
0.016640,0.00017515
0.017640,0.00017394
0.018640,0.00022500
0.019640,0.00016348
0.020640,0.00019578
0.021640,0.00019399
0.022640,0.00019552
0.023640,0.00028113
0.024640,0.00021555
0.025640,0.00025267
0.026640,0.00016989
0.027640,0.00023881
0.028640,0.00025753
0.029640,0.00015806
0.030640,0.00019179
0.031640,0.00024238
0.032640,0.00025391
0.033640,0.00019701
0.034640,0.00025418
0.035640,0.00018707
0.036640,0.00022025
0.037640,0.00020133
0.038640,0.00021872
0.039640,0.00024728
0.040640,0.00020729
0.041640,0.00018858
0.042640,0.00020110
0.043640,0.00025325
0.044640,0.00023590
0.045640,0.00026712
0.046640,0.00021817
0.047640,0.00017287
0.048640,0.00024490
0.049640,0.00025258
0.050640,0.00023060
0.051640,0.00021517
0.052640,0.00021047
0.053640,0.00015266
0.054640,0.00013492
0.055640,0.00017578
0.056640,0.00019667
0.057640,0.00016773
0.058640,0.00019874
0.059640,0.00019746
0.060640,0.00017901
0.061640,0.00018384
0.062640,0.00014752
0.063640,0.00016338
0.064640,0.00018283
0.065640,0.00014053
-0.001097,0.00018087
-0.000097,0.00022310
0.000903,0.00021820
0.001903,0.00019690
0.002903,0.00009889
0.003903,0.00012949
0.004903,0.00015175
0.005903,0.00012096
0.006903,0.00011270
0.007903,0.00011593
0.008903,0.00014248
0.009903,0.00013047
0.010903,0.00013822
0.011903,0.00014483
0.012903,0.00008530
0.013903,0.00013899
0.014903,0.00008239
0.015903,0.00013767
0.016903,0.00006739
0.017903,0.00005098
0.018903,0.00010551
0.019903,0.00004139
0.020903,0.00010331
0.021903,0.00012627
0.022903,0.00009510
0.023903,0.00007427
0.024903,0.00011734
0.025903,0.00011009
0.026903,0.00003909
0.027903,0.00008061
0.028903,0.00003867
0.029903,0.00002934
0.030903,0.00006048
0.031903,0.00007834
0.032903,0.00005320
0.033903,0.00006905
0.034903,0.00003345
0.035903,0.00004580
0.036903,0.00010530
0.037903,0.00003865
0.038903,0.00004473
0.039903,0.00002978
0.040903,0.00002046
0.041903,0.00004943
0.042903,0.00007632
0.043903,0.00001804
0.044903,0.00004725
0.045903,-0.00005501
0.046903,0.00004801
0.047903,0.00003182
0.048903,0.00007667
0.049903,0.00005579
0.050903,0.00002810
0.051903,-0.00000522
0.052903,0.00002807
0.053903,0.00005828
0.054903,0.00002290
0.055903,0.00000683
0.056903,0.00005533
0.057903,-0.00002005
0.058903,0.00001800
0.059903,0.00000027
0.060903,-0.00000833
0.061903,0.00001481
0.062903,0.00001710
0.063903,-0.00003181
0.064903,0.00001999
0.065903,0.00001254
0.066903,0.00004216
0.067903,-0.00002168
0.068903,0.00000190
0.069903,-0.00000913
0.070903,0.00002146
0.071903,0.00000434
0.072903,0.00001101
0.073903,0.00000766
0.074903,0.00002329
0.075903,0.00002634
0.076903,0.00001964
0.077903,-0.00003599
0.078903,-0.00000038
0.079903,-0.00000067
0.080903,-0.00004019
0.081903,0.00002638
0.082903,0.00001992
0.083903,0.00001648
0.084903,-0.00002550
0.085903,0.00006189
0.086903,-0.00000341
0.087903,-0.00007350
0.088903,0.00005111
0.089903,0.00002022
0.090903,-0.00001784
0.091903,-0.00000236
0.092903,0.00001437
0.093903,0.00001722
0.094903,0.00000088
0.095903,0.00000222
0.096903,-0.00001976
0.097903,-0.00001930
0.030819,0.00003742
0.031819,0.00000429
0.032819,0.00003300
0.033819,-0.00003132
0.034819,0.00002238
0.035819,-0.00000624
0.036819,-0.00003897
0.037819,0.00002809
0.038819,0.00000873
0.039819,0.00000948
0.040819,-0.00001394
0.041819,-0.00002197
0.042819,-0.00001268
0.043819,0.00002474
0.044819,0.00001168
0.045819,0.00002707
0.046819,-0.00000673
0.047819,0.00001469
0.048819,0.00002022
0.049819,0.00002106
0.050819,-0.00005144
0.051819,0.00001886
0.052819,0.00003217
0.053819,0.00006066
0.054819,0.00001192
0.055819,0.00001260
0.056819,-0.00002867
0.057819,-0.00005576
0.058819,-0.00001046
0.059819,-0.00005016
0.060819,0.00000055
0.061819,-0.00001651
0.062819,-0.00002783
0.063819,-0.00000470
0.064819,-0.00003647
0.065819,0.00000151
0.066819,0.00000243
0.067819,-0.00000899
0.068819,0.00003594
0.069819,0.00000103
0.070819,0.00000348
0.071819,-0.00002015
0.072819,0.00001591
0.073819,-0.00000158
0.074819,0.00000887
0.075819,0.00001089
0.076819,0.00000456
0.077819,0.00001299
0.078819,0.00002164
0.079819,-0.00001357
0.080819,0.00006464
0.081819,0.00003077
0.082819,-0.00000871
0.083819,0.00001242
0.084819,-0.00005476
0.085819,0.00001400
0.086819,-0.00002635
0.087819,0.00000150
0.088819,-0.00002447
0.089819,-0.00003349
0.090819,-0.00000290
0.091819,-0.00005206
0.092819,0.00000683
0.093819,0.00005103
0.094819,0.00001370
0.095819,0.00003891
0.096819,-0.00002754
0.097819,-0.00004824
0.098819,0.00003033
0.099819,-0.00002538
0.100819,0.00002476
0.101819,0.00003829
0.102819,-0.00004399
0.103819,0.00000346
0.104819,-0.00001537
0.105819,-0.00001471
0.106819,-0.00001117
0.107819,0.00000369
0.108819,-0.00002352
0.109819,0.00001201
0.110819,0.00005625
0.111819,0.00003652
0.112819,-0.00002971
0.113819,-0.00000569
0.114819,-0.00002610
0.115819,0.00000010
0.116819,-0.00003405
0.117819,-0.00001205
0.118819,0.00002607
0.119819,0.00002158
0.120819,0.00004568
0.121819,-0.00001519
0.122819,-0.00002582
0.123819,0.00004751
0.124819,0.00004248
0.125819,-0.00000957
0.126819,-0.00000086
0.127819,-0.00000318
0.128819,-0.00005864
0.129819,-0.00011625
0.083579,-0.00002552
0.084579,-0.00000468
0.085579,0.00002239
0.086579,-0.00003992
0.087579,-0.00001908
0.088579,0.00002381
0.089579,-0.00000245
0.090579,0.00001553
0.091579,-0.00003498
0.092579,-0.00001121
0.093579,-0.00005112
0.094579,-0.00003047
0.095579,-0.00000475
0.096579,0.00000585
0.097579,0.00001331
0.098579,0.00000627
0.099579,0.00001362
0.100579,0.00001168
0.101579,-0.00001566
0.102579,-0.00005201
0.103579,-0.00001199
0.104579,-0.00004392
0.105579,0.00001391
0.106579,-0.00004744
0.107579,0.00002533
0.108579,-0.00000021
0.109579,-0.00004657
0.110579,0.00001602
0.111579,0.00001040
0.112579,0.00000966
0.113579,-0.00009014
0.114579,0.00008680
0.115579,0.00000838
0.116579,0.00003225
0.117579,-0.00000517
0.118579,0.00002234
0.119579,-0.00003075
0.120579,-0.00001510
0.121579,-0.00000589
0.122579,-0.00002713
0.123579,-0.00003687
0.124579,-0.00002203
0.125579,-0.00005230
0.126579,0.00002578
0.127579,0.00001693
0.128579,0.00002631
0.129579,-0.00000384
0.130579,-0.00001616
0.131579,-0.00001111
0.132579,0.00000641
0.133579,-0.00000769
0.134579,-0.00002212
0.135579,0.00004205
0.136579,0.00003355
0.137579,0.00002421
0.138579,0.00002968
0.139579,0.00002520
0.140579,-0.00000930
0.141579,0.00001472
0.142579,-0.00003894
0.143579,-0.00000798
0.144579,-0.00002798
0.145579,0.00005581
0.146579,0.00004155
0.147579,-0.00002865
0.148579,-0.00000415
0.149579,0.00000388
0.150579,0.00002935
0.151579,0.00000037
0.152579,-0.00001549
0.153579,0.00001507
0.154579,-0.00002701
0.155579,-0.00004465
0.156579,0.00001737
0.157579,0.00003956
0.158579,0.00005362
0.159579,0.00000762
0.160579,-0.00003868
0.161579,0.00006267
0.162579,-0.00000643
0.163579,0.00003197
0.164579,0.00002330
0.165579,-0.00002844
0.166579,0.00001922
0.167579,0.00001371
0.168579,0.00001541
0.169579,-0.00005703
0.170579,0.00001900
0.171579,0.00002312
0.172579,-0.00000360
0.173579,-0.00000859
0.174579,-0.00000812
0.175579,0.00000782
0.176579,0.00001480
0.177579,0.00004928
0.178579,-0.00001577
0.179579,0.00004527
0.180579,0.00003172
0.181579,-0.00012284
0.182579,0.00001483
0.114770,0.00001576
0.115770,-0.00002897
0.116770,-0.00000483
0.117770,0.00002384
0.118770,0.00002711
0.119770,0.00002228
0.120770,-0.00002569
0.121770,-0.00003200
0.122770,-0.00001690
0.123770,-0.00002057
0.124770,0.00000405
0.125770,0.00000290
0.126770,-0.00005958
0.127770,-0.00000732
0.128770,-0.00001444
0.129770,0.00002617
0.130770,-0.00001423
0.131770,-0.00002378
0.132770,0.00004017
0.133770,0.00004594
0.134770,-0.00001248
0.135770,0.00001558
0.136770,0.00002323
0.137770,-0.00004010
0.138770,-0.00001280
0.139770,-0.00002831
0.140770,-0.00000802
0.141770,-0.00000296
0.142770,0.00005753
0.143770,-0.00000647
0.144770,0.00001890
0.145770,0.00003709
0.146770,0.00004332
0.147770,0.00004476
0.148770,0.00001469
0.149770,-0.00000309
0.150770,-0.00002092
0.151770,0.00000250
0.152770,0.00004506
0.153770,-0.00006000
0.154770,0.00003396
0.155770,-0.00000610
0.156770,-0.00005071
0.157770,-0.00003510
0.158770,-0.00002556
0.159770,-0.00002754
0.160770,-0.00003530
0.161770,0.00000980
0.162770,-0.00002228
0.163770,0.00002286
0.164770,0.00005367
0.165770,-0.00003168
0.166770,0.00001032
0.167770,0.00001787
0.168770,0.00001099
0.169770,-0.00000179
0.170770,0.00000667
0.171770,-0.00003185
0.172770,0.00001892
0.173770,0.00005628
0.174770,0.00003374
0.175770,0.00000281
0.176770,-0.00001381
0.177770,-0.00002062
0.178770,-0.00000048
0.179770,0.00004715
0.180770,0.00002098
0.181770,-0.00001103
0.182770,0.00000891
0.183770,0.00000222
0.184770,-0.00005893
0.185770,-0.00000130
0.186770,0.00003158
0.187770,-0.00004226
0.188770,-0.00004609
0.189770,0.00002626
0.190770,-0.00002344
0.191770,0.00002765
0.192770,0.00002650
0.193770,0.00002776
0.194770,-0.00003971
0.195770,0.00001184
0.196770,-0.00004802
0.197770,0.00000645
0.198770,-0.00000938
0.199770,0.00004162
0.200770,-0.00004558
0.201770,-0.00002268
0.202770,0.00002095
0.203770,-0.00003748
0.204770,-0.00003598
0.205770,0.00006155
0.206770,0.00003746
0.207770,0.00005869
0.208770,0.00004250
0.209770,0.00004456
0.210770,-0.00007495
0.211770,0.00001458
0.212770,-0.00002162
0.213770,0.00000422
0.146031,-0.00000256
0.147031,0.00004252
0.148031,-0.00004597
0.149031,-0.00000354
0.150031,0.00005156
0.151031,0.00004017
0.152031,-0.00001034
0.153031,0.00005676
0.154031,0.00004818
0.155031,0.00002054
0.156031,0.00004374
0.157031,0.00004449
0.158031,0.00004561
0.159031,0.00003051
0.160031,0.00004124
0.161031,0.00006587
0.162031,-0.00002177
0.163031,-0.00002286
0.164031,0.00001036
0.165031,0.00002929
0.166031,-0.00000967
0.167031,0.00004747
0.168031,0.00004524
0.169031,0.00005471
0.170031,0.00010632
0.171031,0.00010926
0.172031,0.00005355
0.173031,0.00005992
0.174031,0.00008588
0.175031,0.00006928
0.176031,0.00010069
0.177031,0.00004450
0.178031,0.00007943
0.179031,0.00002468
0.180031,0.00015507
0.181031,0.00011384
0.182031,0.00009007
0.183031,0.00008285
0.184031,0.00006984
0.185031,0.00005315
0.186031,0.00007280
0.187031,0.00005834
0.188031,0.00008721
0.189031,0.00010909
0.190031,0.00011344
0.191031,0.00004235
0.192031,0.00006184
0.193031,0.00005690
0.194031,0.00009167
0.195031,0.00012140
0.196031,0.00010961
0.197031,0.00008224
0.198031,0.00009817
0.199031,0.00008776
0.200031,0.00009429
0.201031,0.00006656
0.202031,0.00008940
0.203031,0.00006713
0.204031,0.00009336
0.205031,0.00006992
0.206031,0.00007895
0.207031,0.00005463
0.208031,0.00007786
0.209031,0.00009930
0.210031,0.00009385
0.211031,0.00005148
0.212031,0.00002455
0.213031,0.00000926
0.214031,0.00007509
0.215031,0.00008589
0.216031,0.00009612
0.217031,0.00005706
0.218031,0.00004619
0.219031,0.00001678
0.220031,0.00006280
0.221031,0.00004328
0.222031,0.00005486
0.223031,-0.00001907
0.224031,0.00007067
0.225031,0.00006169
0.226031,0.00007890
0.227031,0.00001250
0.228031,0.00005438
0.229031,0.00004318
0.230031,0.00003867
0.231031,0.00007158
0.232031,0.00001879
0.233031,0.00005653
0.234031,0.00005611
0.235031,0.00003039
0.236031,0.00003327
0.237031,0.00002400
0.238031,0.00003221
0.239031,0.00002481
0.240031,0.00001535
0.241031,-0.00000520
0.242031,0.00002051
0.243031,0.00002625
0.244031,0.00000256
0.245031,0.00003171
0.177864,0.00007412
0.178864,0.00000468
0.179864,0.00003152
0.180864,0.00003101
0.181864,0.00002706
0.182864,0.00007650
0.183864,-0.00005673
0.184864,0.00002657
0.185864,-0.00002027
0.186864,0.00003275
0.187864,0.00000787
0.188864,0.00002015
0.189864,-0.00000110
0.190864,-0.00001882
0.191864,-0.00003638
0.192864,0.00004022
0.193864,0.00000711
0.194864,-0.00000114
0.195864,0.00001781
0.196864,-0.00000624
0.197864,-0.00001491
0.198864,0.00004984
0.199864,0.00003562
0.200864,0.00000643
0.201864,0.00001313
0.202864,0.00001382
0.203864,-0.00000589
0.204864,-0.00003102
0.205864,-0.00002870
0.206864,0.00001723
0.207864,-0.00001490
0.208864,0.00000822
0.209864,-0.00000949
0.210864,0.00003187
0.211864,0.00002353
0.212864,-0.00006957
0.213864,0.00000613
0.214864,-0.00002864
0.215864,-0.00001631
0.216864,-0.00001054
0.217864,-0.00007823
0.218864,-0.00000330
0.219864,-0.00002914
0.220864,0.00003606
0.221864,0.00001918
0.222864,0.00003488
0.223864,-0.00001576
0.224864,0.00002051
0.225864,-0.00001485
0.226864,0.00004563
0.227864,0.00000369
0.228864,-0.00001495
0.229864,-0.00001256
0.230864,0.00002597
0.231864,-0.00002439
0.232864,0.00001181
0.233864,0.00000468
0.234864,0.00000358
0.235864,-0.00001602
0.236864,-0.00000337
0.237864,-0.00001657
0.238864,0.00003252
0.239864,0.00002105
0.240864,0.00000113
0.241864,-0.00002674
0.242864,-0.00002703
0.243864,-0.00000134
0.244864,0.00001947
0.245864,-0.00000476
0.246864,-0.00001268
0.247864,-0.00002541
0.248864,-0.00007144
0.249864,0.00005103
0.250864,-0.00005126
0.251864,-0.00000715
0.252864,0.00000451
0.253864,-0.00003726
0.254864,-0.00003858
0.255864,-0.00000775
0.256864,-0.00002850
0.257864,-0.00003069
0.258864,-0.00003141
0.259864,0.00003395
0.260864,0.00002257
0.261864,-0.00001207
0.262864,0.00001155
0.263864,-0.00000614
0.264864,-0.00003013
0.265864,-0.00002312
0.266864,0.00002440
0.267864,0.00003207
0.268864,-0.00003441
0.269864,0.00001757
0.270864,0.00001689
0.271864,0.00004254
0.272864,-0.00001803
0.273864,-0.00005441
0.274864,0.00000078
0.275864,-0.00000845
0.276864,0.00000130
0.209785,-0.00001376
0.210785,0.00002970
0.211785,-0.00000176
0.212785,-0.00001523
0.213785,-0.00000881
0.214785,0.00000474
0.215785,-0.00001449
0.216785,-0.00005866
0.217785,-0.00001194
0.218785,-0.00000372
0.219785,-0.00001210
0.220785,0.00003971
0.221785,-0.00000714
0.222785,0.00001300
0.223785,-0.00000517
0.224785,-0.00001102
0.225785,0.00003118
0.226785,0.00001010
0.227785,0.00004949
0.228785,0.00006156
0.229785,0.00001667
0.230785,-0.00004134
0.231785,-0.00002223
0.232785,0.00005404
0.233785,0.00004636
0.234785,0.00000201
0.235785,-0.00003435
0.236785,-0.00007966
0.237785,0.00002450
0.238785,0.00003866
0.239785,0.00002060
0.240785,-0.00001519
0.241785,-0.00001988
0.242785,-0.00004665
0.243785,0.00002335
0.244785,0.00001423
0.245785,0.00000572
0.246785,-0.00005358
0.247785,-0.00000535
0.248785,0.00001657
0.249785,0.00002321
0.250785,0.00002601
0.251785,0.00002223
0.252785,-0.00000291
0.253785,0.00002270
0.254785,0.00001590
0.255785,0.00002172
0.256785,0.00007701
0.257785,0.00006082
0.258785,0.00011333
0.259785,0.00013975
0.260785,0.00013597
0.261785,0.00018107
0.262785,0.00024199
0.263785,0.00034169
0.264785,0.00042257
0.265785,0.00044078
0.266785,0.00054986
0.267785,0.00066700
0.268785,0.00073984
0.269785,0.00083215
0.270785,0.00093011
0.271785,0.00094984
0.272785,0.00106161
0.273785,0.00113462
0.274785,0.00118213
0.275785,0.00121116
0.276785,0.00117754
0.277785,0.00120772
0.278785,0.00111370
0.279785,0.00103674
0.280785,0.00101928
0.281785,0.00087948
0.282785,0.00077899
0.283785,0.00073154
0.284785,0.00061371
0.285785,0.00049133
0.286785,0.00040405
0.287785,0.00027400
0.288785,0.00024866
0.289785,0.00016072
0.290785,0.00012379
0.291785,0.00001212
0.292785,-0.00006465
0.293785,-0.00014594
0.294785,-0.00012122
0.295785,-0.00016018
0.296785,-0.00018011
0.297785,-0.00024328
0.298785,-0.00023141
0.299785,-0.00025054
0.300785,-0.00027053
0.301785,-0.00025211
0.302785,-0.00028735
0.303785,-0.00024842
0.304785,-0.00027529
0.305785,-0.00025618
0.306785,-0.00022894
0.307785,-0.00018397
0.308785,-0.00022636
0.241284,-0.00018244
0.242284,-0.00019206
0.243284,-0.00023847
0.244284,-0.00014664
0.245284,-0.00015172
0.246284,-0.00011443
0.247284,-0.00005524
0.248284,-0.00007607
0.249284,-0.00008805
0.250284,-0.00002068
0.251284,-0.00008316
0.252284,0.00004046
0.253284,-0.00002569
0.254284,-0.00003480
0.255284,0.00005846
0.256284,0.00002937
0.257284,-0.00000014
0.258284,0.00004874
0.259284,0.00005136
0.260284,0.00000609
0.261284,0.00004458
0.262284,0.00001439
0.263284,0.00003950
0.264284,0.00001740
0.265284,0.00004451
0.266284,-0.00000635
0.267284,0.00005625
0.268284,0.00004050
0.269284,0.00002626
0.270284,0.00005286
0.271284,0.00004386
0.272284,0.00005991
0.273284,0.00009441
0.274284,0.00006255
0.275284,0.00004695
0.276284,0.00003830
0.277284,0.00003729
0.278284,0.00002617
0.279284,0.00004391
0.280284,0.00008372
0.281284,0.00007876
0.282284,0.00011088
0.283284,0.00008882
0.284284,0.00012165
0.285284,0.00009568
0.286284,0.00004405
0.287284,0.00018158
0.288284,0.00007611
0.289284,0.00006129
0.290284,0.00007717
0.291284,0.00011835
0.292284,0.00008220
0.293284,0.00007689
0.294284,0.00011198
0.295284,0.00016421
0.296284,0.00014392
0.297284,0.00009476
0.298284,0.00015638
0.299284,0.00015668
0.300284,0.00013739
0.301284,0.00008753
0.302284,0.00015622
0.303284,0.00015085
0.304284,0.00018346
0.305284,0.00011743
0.306284,0.00011326
0.307284,0.00019959
0.308284,0.00017396
0.309284,0.00013102
0.310284,0.00015986
0.311284,0.00016542
0.312284,0.00014874
0.313284,0.00018073
0.314284,0.00019569
0.315284,0.00012732
0.316284,0.00021553
0.317284,0.00017662
0.318284,0.00017213
0.319284,0.00020324
0.320284,0.00013064
0.321284,0.00023037
0.322284,0.00018197
0.323284,0.00021463
0.324284,0.00016572
0.325284,0.00021019
0.326284,0.00025970
0.327284,0.00023751
0.328284,0.00026647
0.329284,0.00021707
0.330284,0.00016742
0.331284,0.00028041
0.332284,0.00022591
0.333284,0.00020629
0.334284,0.00023460
0.335284,0.00019870
0.336284,0.00024388
0.337284,0.00019852
0.338284,0.00021866
0.339284,0.00020509
0.340284,0.00020892
0.273233,0.00021814
0.274233,0.00023237
0.275233,0.00023355
0.276233,0.00018687
0.277233,0.00021075
0.278233,0.00025690
0.279233,0.00027414
0.280233,0.00019950
0.281233,0.00022451
0.282233,0.00022731
0.283233,0.00021326
0.284233,0.00022695
0.285233,0.00023256
0.286233,0.00015471
0.287233,0.00021288
0.288233,0.00025233
0.289233,0.00023622
0.290233,0.00025379
0.291233,0.00025193
0.292233,0.00014058
0.293233,0.00017073
0.294233,0.00027122
0.295233,0.00021048
0.296233,0.00015093
0.297233,0.00018125
0.298233,0.00017162
0.299233,0.00019230
0.300233,0.00020770
0.301233,0.00019748
0.302233,0.00018067
0.303233,0.00016033
0.304233,0.00018905
0.305233,0.00010466
0.306233,0.00012081
0.307233,0.00019880
0.308233,0.00016628
0.309233,0.00014086
0.310233,0.00017505
0.311233,0.00017133
0.312233,0.00011936
0.313233,0.00012126
0.314233,0.00016800
0.315233,0.00012906
0.316233,0.00015369
0.317233,0.00015762
0.318233,0.00013191
0.319233,0.00012010
0.320233,0.00010349
0.321233,0.00013632
0.322233,0.00009755
0.323233,0.00011343
0.324233,0.00002503
0.325233,0.00013917
0.326233,0.00009098
0.327233,0.00010003
0.328233,0.00008903
0.329233,0.00007688
0.330233,0.00004660
0.331233,0.00006242
0.332233,0.00009583
0.333233,0.00008771
0.334233,0.00008454
0.335233,0.00006332
0.336233,0.00009286
0.337233,0.00011025
0.338233,0.00010225
0.339233,0.00008311
0.340233,0.00009459
0.341233,0.00005479
0.342233,0.00001993
0.343233,0.00005232
0.344233,0.00005472
0.345233,0.00005194
0.346233,0.00004907
0.347233,0.00005312
0.348233,0.00001653
0.349233,0.00004652
0.350233,0.00004589
0.351233,0.00006999
0.352233,0.00008687
0.353233,0.00006446
0.354233,-0.00002715
0.355233,0.00006735
0.356233,0.00005494
0.357233,0.00004209
0.358233,0.00005221
0.359233,0.00002483
0.360233,0.00008547
0.361233,-0.00000301
0.362233,0.00002233
0.363233,0.00001345
0.364233,0.00003992
0.365233,0.00001878
0.366233,0.00001244
0.367233,0.00003849
0.368233,0.00000587
0.369233,0.00004253
0.370233,0.00003423
0.371233,0.00000121
0.372233,-0.00003788
0.304454,0.00004648
0.305454,0.00001981
0.306454,-0.00001909
0.307454,0.00003829
0.308454,0.00000728
0.309454,0.00001501
0.310454,0.00001537
0.311454,-0.00001646
0.312454,-0.00000904
0.313454,-0.00001306
0.314454,-0.00000750
0.315454,0.00003560
0.316454,-0.00003158
0.317454,0.00000050
0.318454,-0.00005797
0.319454,0.00004760
0.320454,0.00002153
0.321454,0.00001711
0.322454,-0.00003482
